domainName,threatLevel,date,isMalconf
iqewoymaowkaqqco.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eaackuemcyyaoagu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
iqwcmcqkwgagecag.xyz,0,2025-10-26T21:00:33.650Z,FALSE
iwoayesikusgssas.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ocqaykeaccgagwgs.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kgqikussyimiuaim.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qsomkwawiqiquqmg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kukcwmygqaaoeuae.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sqqugyyywgummygy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qmuaaeysmouckooe.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yioccimiwkicuumk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gyuwuisysuuyeose.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kuksgocuwuqmygok.xyz,0,2025-10-26T21:00:33.650Z,FALSE
oumaumywsmgoscac.xyz,0,2025-10-26T21:00:33.650Z,FALSE
skmmswuqoyuukeiw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eiwwaguysoisuyge.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gyyaesmqcqcgsgmo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
icmycwekgcgmwiia.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ycocwkcqykkmcykm.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ycyomsasgwkokisq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cwooqsgaisouyuwq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qgkuagqgeqciyama.xyz,0,2025-10-26T21:00:33.650Z,FALSE
scyaskmasoqekwwa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ooceiquwgekuyqso.xyz,0,2025-10-26T21:00:33.650Z,FALSE
amsccswcukwsqgas.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qmwiwscasmuggsmy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sckcgiqqaisaiwse.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ckcqyosaciaskgum.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uacskeeecauwsume.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qsikycgkeuakeuqk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
scmwygkoiyiackyy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gmooioakeoigqiyw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cwuegamwqmcoimao.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eokqwueiksqakqqi.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ceoekieogaeuesqa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wkkouskskisemsoc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
