domainName,threatLevel,date,isMalconf
b50q-wzq0-m1ob.julio-moisa-emitpa-biz-s-account.workers.dev,2,2026-04-17T23:26:55.345Z,FALSE
secure-note-hmsf.p-vorapkip.workers.dev,2,2026-04-17T20:51:33.840Z,FALSE
05rj-w665-4od2.accountant-fitfranchisebrands-com-s-account.workers.dev,2,2026-04-17T20:03:05.006Z,FALSE
share-mail-3ssp.cattiedoggie.workers.dev,2,2026-04-17T19:53:30.869Z,FALSE
f0bz-2ce0-xdj8.bkendall-gisconsts-com-s-account.workers.dev,2,2026-04-17T19:20:07.911Z,FALSE
store-open-rc2p.p-ko5g87h5.workers.dev,2,2026-04-17T19:17:41.624Z,FALSE
cloud-hub-e88x.office-fd3.workers.dev,2,2026-04-17T18:41:49.008Z,FALSE
rtpx-g9y7-jzs2.lki8765hgf.workers.dev,2,2026-04-17T18:28:10.494Z,FALSE
lr3m-9wkx-d82e.elaine-titotiberti-com-s-account.workers.dev,2,2026-04-17T18:12:50.722Z,FALSE
note-flow-p7jl.p-3pcvoy4w.workers.dev,2,2026-04-17T18:04:55.357Z,FALSE
secure-page-zyj8.p-lvqyivvk.workers.dev,2,2026-04-17T18:09:12.349Z,FALSE
osb4-tso0-9ceo.shalom-jimba-mandpls-com-s-account.workers.dev,2,2026-04-17T18:03:41.746Z,FALSE
4eem-j02j-xw4s.joseph-calyptehealing-com-s-account.workers.dev,2,2026-04-17T17:14:15.323Z,FALSE
mrap-8qk0-2nyb.rachel-bfa.workers.dev,2,2026-04-17T16:43:12.607Z,FALSE
doc-form-oz9c.manpreet-bimblaws-com-s-account.workers.dev,2,2026-04-17T14:59:05.945Z,FALSE
vfkj-59qy-tfyc.ackley-ainsley-dropons-com-s-account.workers.dev,2,2026-04-17T14:53:17.483Z,FALSE
i89t-hzr2-9ud4.kylee-emilio-dropons-com-s-account.workers.dev,2,2026-04-17T14:51:46.082Z,FALSE
file-base-ggoa.p-yxcqepyg.workers.dev,2,2026-04-17T14:45:47.696Z,FALSE
lup4-qw9b-kpuj.dl-remingtondc-com-s-account.workers.dev,2,2026-04-17T14:24:25.676Z,FALSE
llfh-ih28-a13m.lacastillo.workers.dev,2,2026-04-17T14:17:20.117Z,FALSE
link-app-jhzt.p-ux0nzmb5.workers.dev,2,2026-04-17T13:38:28.507Z,FALSE
kwxp-22le-3rj9.carlos-amcham-lu-s-account.workers.dev,2,2026-04-17T13:28:57.540Z,FALSE
75j7-0pho-ppwq.ryan-downtoearthlandscaping-ca-s-account.workers.dev,2,2026-04-17T13:28:37.555Z,FALSE
bm3h-ldq9-3lcc.jwilcock-polnte-az-com-s-account.workers.dev,2,2026-04-17T12:19:46.073Z,FALSE
snvr-k4tf-v7gs.bkendall-gisconsts-com-s-account.workers.dev,2,2026-04-17T12:18:04.973Z,FALSE
1jib-9yws-qrws.etoken60-vomoto-com-s-account.workers.dev,2,2026-04-17T11:58:37.786Z,FALSE
portal-box-wguq.20c19f0281b6e0a919b04795.workers.dev,2,2026-04-17T11:17:55.350Z,FALSE
12x7-ryhl-wup8.bstrojek.workers.dev,2,2026-04-17T10:18:25.245Z,FALSE
share-net-93js.p-7yqxfapf.workers.dev,2,2026-04-17T10:12:05.127Z,FALSE
y712-sk71-nzcj.ndt-ca.workers.dev,2,2026-04-17T10:05:13.381Z,FALSE
z643-xygy-a7id.alma-dragonfilms-mx-com-s-account.workers.dev,2,2026-04-17T09:54:04.385Z,FALSE
net-page-i56k.p-cpqtqqzo.workers.dev,2,2026-04-17T09:19:04.389Z,FALSE
7ace096b159711ea.mbrin-docmfredn-nsg.workers.dev,2,2026-04-17T06:34:46.509Z,FALSE
vg2l-f2yl-ti1b.alext-cablesoutlh-com-s-account.workers.dev,2,2026-04-17T06:02:36.024Z,FALSE
x3op-2qv2-1t5q.p-utpgo2kb.workers.dev,2,2026-04-17T05:42:39.331Z,FALSE
